botanical_entry_id,common_name_pt,common_name_en,botanical_name,scientific_name,variety_cultivar,alternative_names,duplicate_name_group,duplicate_name_count,part_used,season,ferment_safety,use_type,functions,form_in_system,micronutrients,notes,ayurvedic_profile,tcm_meridians,tcm_nature_flavour,archetype_animal,scientific_actions,synergy_tags,element_planet,permaculture_guild,biodynamic_timing,soil_type,growing_conditions,foraging_habitat,plant_type,perennial_main_group,sweep_bucket,scarcity_class,conservation_relevance,heritage_flag,medicinal_flag,ecological_value_flag,perennial_rating,inclusion_rationale,mature_height_m_min,mature_height_m_max,mature_height_m,mature_spread_m_min,mature_spread_m_max,mature_spread_m,size_class,root_volume_class,container_suitable,pruning_response,dwarf_flag,grafted_flag,self_fertile_flag,pollination_requirement,pollinator_type,pollination_notes,plant_lifespan_years,productive_lifespan_years,replacement_cycle_years,data_confidence_level,data_source_type,record_completeness_score,fields_completed_count,system_roles,propagation_difficulty,propagation_success_rate,invasiveness_risk_level,spread_control_required,min_temp_c,max_temp_c,drought_tolerance,frost_tolerance,endemic_to_brazil,conservation_flag,invasive_risk_brazil,source_url_primary,source_url_secondary,source_url_tertiary,confidence_score,confidence_notes,kombucha_1f_friendly_flag,tea_friendly_flag,bitters_friendly_flag,cordial_friendly_flag,fresh_produce_friendly_flag,preserve_friendly_flag,cosmetic_friendly_flag,source_table,source_row
BOT-BR-0155,canudinho,,Amanoa glaucophylla,amanoa glaucophylla,,mamoninha,canudinho,1,,,,,,Arbusto; Árvore,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Amazônia, Cerrado, Mata Atlântica. Vegetation: Cerrado (lato sensu), Floresta de Terra Firme, Floresta de Várzea. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: Atlantic Forest branch-fit candidate; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-01049",,,,,,,,,,Terrícola,"Amazônia, Cerrado, Mata Atlântica; Cerrado (lato sensu), Floresta de Terra Firme, Floresta de Várzea","Cerrado (lato sensu), Floresta de Terra Firme, Floresta de Várzea",tree_shrub,Tree/Shrub,heritage_scarce_regionally_preserved,endemic_or_localized,endemic_native,TRUE,,TRUE,5,biome_tags=Atlantic_Forest|Highland; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Named infraspecific or endemic vernacular taxon retained for heritage/regional preservation coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,5,5,,3,3,L,high,limited,responsive_with_species_variation,FALSE,,,,,,,,,medium,JBRJ_Flora2015; derived_builder_fields,0.5,35,structural,,,low_native,FALSE,10,35,low_to_medium,low,TRUE,endemic_native,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=amanoa%20glaucophylla,https://powo.science.kew.org/results?q=amanoa%20glaucophylla,,0.5,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,38451
BOT-BR-0156,Caruru,,Amaranthus blitum,amaranthus blitum,,,caruru,3,,,,,,Erva,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Caatinga, Mata Atlântica, Pampa. Vegetation: Área Antrópica, Caatinga (stricto sensu), Campo Limpo. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00005",,,,,,,,,,Terrícola,"Caatinga, Mata Atlântica, Pampa; Área Antrópica, Caatinga (stricto sensu), Campo Limpo","Área Antrópica, Caatinga (stricto sensu), Campo Limpo",herb,Herb,less_common_but_still_cultivated,common_cultivated,,FALSE,,FALSE,4,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Cultivated or naturalized Brazil-occurring taxon with vernacular coverage retained for branch breadth. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,0.8,0.8,,0.5,0.5,S,low,yes,cutback_or_cleanup_tolerant,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.471,33,leafy_green;xeric_support,,,review_naturalized,TRUE,8,40,high,low,FALSE,,review_naturalized,https://floradobrasil.jbrj.gov.br/consulta/?q=amaranthus%20blitum,https://powo.science.kew.org/results?q=amaranthus%20blitum,,0.471,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,101616
BOT-BR-0157,caruru-vermelho,,Amaranthus cruentus,amaranthus cruentus,,veludo,caruru-vermelho,1,,,,,,Erva,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Caatinga, Cerrado, Mata Atlântica. Vegetation: Área Antrópica, Campo Limpo, Campo Rupestre. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00006",,,,,,,,,,Terrícola,"Caatinga, Cerrado, Mata Atlântica; Área Antrópica, Campo Limpo, Campo Rupestre","Área Antrópica, Campo Limpo, Campo Rupestre",herb,Herb,less_common_but_still_cultivated,common_cultivated,,FALSE,,FALSE,4,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Cultivated or naturalized Brazil-occurring taxon with vernacular coverage retained for branch breadth. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,0.8,0.8,,0.5,0.5,S,low,yes,cutback_or_cleanup_tolerant,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.486,34,leafy_green;xeric_support,,,review_naturalized,TRUE,8,40,high,low,FALSE,,review_naturalized,https://floradobrasil.jbrj.gov.br/consulta/?q=amaranthus%20cruentus,https://powo.science.kew.org/results?q=amaranthus%20cruentus,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,15407
BOT-BR-0158,caruru-rasteiro,,Amaranthus deflexus,amaranthus deflexus,,,caruru-rasteiro,1,,,,,,Erva,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Caatinga, Mata Atlântica. Vegetation: Área Antrópica, Campo Limpo, Carrasco. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00007",,,,,,,,,,Terrícola,"Caatinga, Mata Atlântica; Área Antrópica, Campo Limpo, Carrasco","Área Antrópica, Campo Limpo, Carrasco",herb,Herb,less_common_but_still_cultivated,common_cultivated,,FALSE,,FALSE,4,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Cultivated or naturalized Brazil-occurring taxon with vernacular coverage retained for branch breadth. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,0.8,0.8,,0.5,0.5,S,low,yes,cutback_or_cleanup_tolerant,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.471,33,leafy_green;xeric_support,,,review_naturalized,TRUE,8,40,high,low,FALSE,,review_naturalized,https://floradobrasil.jbrj.gov.br/consulta/?q=amaranthus%20deflexus,https://powo.science.kew.org/results?q=amaranthus%20deflexus,,0.471,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,101473
BOT-BR-0159,caruru,,Amaranthus hybridus,amaranthus hybridus,,bredo,caruru,3,,,,,,Erva,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Caatinga, Cerrado, Mata Atlântica, Pampa. Vegetation: Área Antrópica, Campinarana, Campo Limpo, Campo Rupestre, Carrasco. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00008",,,,,,,,,,Terrícola,"Caatinga, Cerrado, Mata Atlântica, Pampa; Área Antrópica, Campinarana, Campo Limpo, Campo Rupestre, Carrasco","Área Antrópica, Campinarana, Campo Limpo, Campo Rupestre, Carrasco",herb,Herb,less_common_but_still_cultivated,common_cultivated,,FALSE,,FALSE,4,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Cultivated or naturalized Brazil-occurring taxon with vernacular coverage retained for branch breadth. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,0.8,0.8,,0.5,0.5,S,low,yes,cutback_or_cleanup_tolerant,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.486,34,leafy_green;xeric_support,,,review_naturalized,TRUE,8,40,high,low,FALSE,,review_naturalized,https://floradobrasil.jbrj.gov.br/consulta/?q=amaranthus%20hybridus,https://powo.science.kew.org/results?q=amaranthus%20hybridus,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,101479
BOT-BR-0160,"caruru-de-espinho, caruru-bravo",,Amaranthus spinosus,amaranthus spinosus,,mastruz,"caruru-de-espinho, caruru-bravo",1,,,,,,Erva,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa. Vegetation: Caatinga (stricto sensu), Campinarana, Campo Limpo, Campo Rupestre, Carrasco, Cerrado (lato sensu). Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: Atlantic Forest branch-fit candidate; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00009",,,,,,,,,,Terrícola,"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa; Caatinga (stricto sensu), Campinarana, Campo Limpo, Campo Rupestre, Carrasco, Cerrado (lato sensu)","Caatinga (stricto sensu), Campinarana, Campo Limpo, Campo Rupestre, Carrasco, Cerrado (lato sensu)",herb,Herb,less_common_but_still_cultivated,common_cultivated,,FALSE,,FALSE,4,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Cultivated or naturalized Brazil-occurring taxon with vernacular coverage retained for branch breadth. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,0.8,0.8,,0.5,0.5,S,low,yes,cutback_or_cleanup_tolerant,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.486,34,leafy_green;xeric_support,,,review_naturalized,TRUE,8,40,high,low,FALSE,,review_naturalized,https://floradobrasil.jbrj.gov.br/consulta/?q=amaranthus%20spinosus,https://powo.science.kew.org/results?q=amaranthus%20spinosus,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,15408
BOT-BR-0161,caruru,,Amaranthus viridis,amaranthus viridis,,,caruru,3,,,,,,Erva,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa. Vegetation: Caatinga (stricto sensu), Campinarana, Campo Limpo, Campo Rupestre, Carrasco, Cerrado (lato sensu), Savana Amazônica. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: Atlantic Forest branch-fit candidate; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00010",,,,,,,,,,Terrícola,"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa; Caatinga (stricto sensu), Campinarana, Campo Limpo, Campo Rupestre, Carrasco, Cerrado (lato sensu), Savana Amazônica","Caatinga (stricto sensu), Campinarana, Campo Limpo, Campo Rupestre, Carrasco, Cerrado (lato sensu), Savana Amazônica",herb,Herb,less_common_but_still_cultivated,common_cultivated,,FALSE,,FALSE,4,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Cultivated or naturalized Brazil-occurring taxon with vernacular coverage retained for branch breadth. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,0.8,0.8,,0.5,0.5,S,low,yes,cutback_or_cleanup_tolerant,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.471,33,leafy_green;xeric_support,,,review_naturalized,TRUE,8,40,high,low,FALSE,,review_naturalized,https://floradobrasil.jbrj.gov.br/consulta/?q=amaranthus%20viridis,https://powo.science.kew.org/results?q=amaranthus%20viridis,,0.471,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,15409
BOT-BR-0162,Amio-maior,,Ammi majus,ammi majus,,amio; ami; bisnaga-das-seáras,amio-maior,1,,,,,,Erva,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Mata Atlântica. Vegetation: Área Antrópica. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00039",,,,,,,,,,Terrícola,Mata Atlântica; Área Antrópica,Área Antrópica,herb,Herb,well_known_core_species,common_cultivated,,FALSE,,FALSE,4,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Known cultivated or strongly vernacularized Brazil-occurring taxon kept in core branch coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,0.8,0.8,,0.5,0.5,S,low,yes,cutback_or_cleanup_tolerant,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.486,34,leafy_green,,,review_non_native,FALSE,-2,34,medium,medium_high,FALSE,,review_non_native,https://floradobrasil.jbrj.gov.br/consulta/?q=ammi%20majus,https://powo.science.kew.org/results?q=ammi%20majus,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,124397
BOT-BR-0163,bisnaga,,Ammi visnaga,ammi visnaga,,,bisnaga,1,,,,,,Erva,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Mata Atlântica. Vegetation: Área Antrópica. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00040",,,,,,,,,,Terrícola,Mata Atlântica; Área Antrópica,Área Antrópica,herb,Herb,well_known_core_species,common_cultivated,,FALSE,,FALSE,4,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Known cultivated or strongly vernacularized Brazil-occurring taxon kept in core branch coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,0.8,0.8,,0.5,0.5,S,low,yes,cutback_or_cleanup_tolerant,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.471,33,leafy_green,,,review_non_native,FALSE,-2,34,medium,medium_high,FALSE,,review_non_native,https://floradobrasil.jbrj.gov.br/consulta/?q=ammi%20visnaga,https://powo.science.kew.org/results?q=ammi%20visnaga,,0.471,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,124398
BOT-BR-0164,alecrim-do-campo,,Anemopaegma arvense,anemopaegma arvense,,catuaba; catuaba-verdadeira; catuabinha,alecrim-do-campo,1,,,,,,Arbusto,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Amazônia, Cerrado, Mata Atlântica. Vegetation: Cerrado (lato sensu). CNCFlora overlay category: EN. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: Atlantic Forest branch-fit candidate; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00131",,,,,,,,,,Terrícola,"Amazônia, Cerrado, Mata Atlântica; Cerrado (lato sensu)",Cerrado (lato sensu),shrub,Shrub,ecological_conservation_relevant,high_concern,CNCFlora_overlay_EN,FALSE,,TRUE,5,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Threat-assessed Brazil-occurring taxon retained for conservation-targeted coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,2.5,2.5,,2,2,M,medium,yes,responsive_with_species_variation,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; CNCFlora_overlay; derived_builder_fields,0.5,35,structural,,,low_native,FALSE,-2,34,medium,medium_high,FALSE,CNCFlora_overlay_EN,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=anemopaegma%20arvense,https://powo.science.kew.org/results?q=anemopaegma%20arvense,,0.5,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,112500
BOT-BR-0165,aneto,,Anethum graveolens,anethum graveolens,,endão; endro,aneto,1,,,,,,Erva,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Mata Atlântica. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: Atlantic Forest branch-fit candidate; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00041",,,,,,,,,,,Mata Atlântica,,herb,Herb,well_known_core_species,common_cultivated,,FALSE,,FALSE,4,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Known cultivated or strongly vernacularized Brazil-occurring taxon kept in core branch coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,0.8,0.8,,0.5,0.5,S,low,yes,cutback_or_cleanup_tolerant,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.457,32,leafy_green,,,review_naturalized,TRUE,-2,34,medium,medium_high,FALSE,,review_naturalized,https://floradobrasil.jbrj.gov.br/consulta/?q=anethum%20graveolens,https://powo.science.kew.org/results?q=anethum%20graveolens,,0.457,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,110196
BOT-BR-0166,Vaovír,,Annona parviflora,annona parviflora,,,vaovir,1,,,,,,Arbusto,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Mata Atlântica. Vegetation: Floresta Ombrófila (= Floresta Pluvial). CNCFlora overlay category: EN. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: dense ombrophilous forest fit; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00025",,,,,,,,,,Terrícola,Mata Atlântica; Floresta Ombrófila (= Floresta Pluvial),Floresta Ombrófila (= Floresta Pluvial),shrub,Shrub,ecological_conservation_relevant,high_concern,CNCFlora_overlay_EN,FALSE,,TRUE,5,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Threat-assessed Brazil-occurring taxon retained for conservation-targeted coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,3,3,,2,2,M,medium,yes,responsive_with_species_variation,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; CNCFlora_overlay; derived_builder_fields,0.486,34,structural,,,low_native,FALSE,5,34,low_to_medium,low_to_medium,FALSE,CNCFlora_overlay_EN,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=annona%20parviflora,https://powo.science.kew.org/results?q=annona%20parviflora,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,110258
BOT-BR-0167,antúrio-da-serra,,Anthurium acutum,anthurium acutum,,,anturio-da-serra,1,,,,,,Erva,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Mata Atlântica. Vegetation: Floresta Estacional Semidecidual, Floresta Ombrófila (= Floresta Pluvial). Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: dense ombrophilous forest fit; seasonal-forest transition fit; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-01101",,,,,,,,,,Terrícola,"Mata Atlântica; Floresta Estacional Semidecidual, Floresta Ombrófila (= Floresta Pluvial)","Floresta Estacional Semidecidual, Floresta Ombrófila (= Floresta Pluvial)",herb,Herb,indigenous_traditional_long_use,endemic_or_localized,endemic_native,FALSE,,TRUE,4,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Native vernacular taxon retained for traditional/long-use coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,0.8,0.8,,0.5,0.5,S,low,yes,cutback_or_cleanup_tolerant,FALSE,,,,,,,,,medium,JBRJ_Flora2015; derived_builder_fields,0.486,34,pollinator_support,,,low_native,FALSE,-2,34,medium,medium_high,TRUE,endemic_native,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=anthurium%20acutum,https://powo.science.kew.org/results?q=anthurium%20acutum,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,4913
BOT-BR-0168,Gravatá-de-Lajedo,,Anthurium petrophilum,anthurium petrophilum,,,gravata-de-lajedo,1,,,,,,Erva,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Caatinga. Vegetation: Caatinga (stricto sensu), Campo Rupestre, Floresta Estacional Semidecidual. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: seasonal-forest transition fit; rocky-outcrop fit; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-01103",,,,,,,,,,Rupícola; Terrícola,"Caatinga; Caatinga (stricto sensu), Campo Rupestre, Floresta Estacional Semidecidual","Caatinga (stricto sensu), Campo Rupestre, Floresta Estacional Semidecidual",herb,Herb,indigenous_traditional_long_use,endemic_or_localized,endemic_native,FALSE,,TRUE,4,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Native vernacular taxon retained for traditional/long-use coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,0.8,0.8,,0.5,0.5,S,low,yes,cutback_or_cleanup_tolerant,FALSE,,,,,,,,,medium,JBRJ_Flora2015; derived_builder_fields,0.486,34,xeric_support,,,low_native,FALSE,8,40,high,low,TRUE,endemic_native,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=anthurium%20petrophilum,https://powo.science.kew.org/results?q=anthurium%20petrophilum,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,4966
